
--------------------------------------------------------------------------------------- 2 Data Pulses
3.564530360,0,0,1,1,1,1,1,1,1,1| 6.89199999999168E-05
3.564599520,0,0,1,1,1,1,1,1,1,1| 6.91599999997905E-05
3.564669000,0,0,1,1,1,1,1,1,1,1| 6.94800000000662E-05
3.564736760,0,0,1,1,1,1,1,1,1,1| 6.77600000003054E-05
3.564805120,0,0,1,1,1,1,1,1,1,1| 6.83599999997675E-05
3.564873680,0,0,1,1,1,1,1,1,1,1| 6.85599999998843E-05
3.564942200,0,0,1,1,1,1,1,1,1,1| 6.85200000001274E-05
3.565010600,0,0,1,1,1,1,1,1,1,1| 6.83999999999685E-05
3.565079280,0,0,1,1,1,1,1,1,1,1| 6.86800000000432E-05
3.565148080,0,0,1,1,1,1,1,1,1,1| 6.8800000000202E-05
3.565216600,0,0,1,1,1,1,1,1,1,1| 6.85199999996833E-05
3.565284160,0,0,1,1,1,1,1,1,1,1| 6.75600000001886E-05
3.565352080,0,0,1,1,1,1,1,1,1,1| 6.7919999999777E-05
3.565420000,0,0,1,1,1,1,1,1,1,1| 6.79200000002211E-05
3.565488000,0,0,1,1,1,1,1,1,1,1| 6.8000000000179E-05
3.565555600,0,0,1,1,1,1,1,1,1,1| 6.75999999999455E-05
3.565623880,0,0,1,1,1,1,1,1,1,1| 6.82799999998096E-05
3.565692200,0,0,1,1,1,1,1,1,1,1| 6.83200000000106E-05
3.565760560,0,0,1,1,1,1,1,1,1,1| 6.83600000002116E-05
3.565828760,0,0,1,1,1,1,1,1,1,1| 6.81999999998517E-05
3.565897040,0,0,1,1,1,1,1,1,1,1| 6.82799999998096E-05
3.565965160,0,0,1,1,1,1,1,1,1,1| 6.81200000003379E-05
3.566033280,0,0,1,1,1,1,1,1,1,1| 6.81199999998938E-05
3.566101560,0,0,1,1,1,1,1,1,1,1| 6.82799999998096E-05
3.566169640,0,0,1,1,1,1,1,1,1,1| 6.80800000001369E-05
3.566237840,0,0,1,1,1,1,1,1,1,1| 6.81999999998517E-05
3.566305800,0,0,1,1,1,1,1,1,1,1| 6.7959999999978E-05
3.566374200,0,0,1,1,1,1,1,1,1,1| 6.83999999999685E-05
3.566443080,0,0,1,1,1,1,1,1,1,1| 6.88800000001599E-05
3.566510320,0,0,1,1,1,1,1,1,1,1| 6.72399999999129E-05
3.566578760,0,0,1,1,1,1,1,1,1,1| 6.84400000001695E-05
3.566645040,0,0,1,1,1,1,1,1,1,1| 6.62799999999741E-05
3.566712960,0,0,1,1,1,1,1,1,1,1| 6.7919999999777E-05
3.566780680,0,0,1,1,1,1,1,1,1,1| 6.77200000001044E-05
3.566847800,0,0,1,1,1,1,1,1,1,1| 6.71200000001981E-05
3.566915440,0,0,1,1,1,1,1,1,1,1| 6.76399999997024E-05
3.566983240,0,0,1,1,1,1,1,1,1,1| 6.78000000000623E-05
3.567050480,0,0,1,1,1,1,1,1,1,1| 6.72399999999129E-05
3.567118840,0,0,1,1,1,1,1,1,1,1| 6.83600000002116E-05
3.567185360,0,0,1,1,1,1,1,1,1,1| 6.65199999998478E-05
--------------------------------------------------------------------------------------- 92 Data Pulses
3.568795160,0,0,1,1,1,1,1,1,1,1| 1.60980000000022E-03
3.568862240,0,0,1,1,1,1,1,1,1,1| 6.70799999999971E-05
3.568928920,0,0,1,1,1,1,1,1,1,1| 6.66799999997636E-05
3.568996920,0,0,1,1,1,1,1,1,1,1| 6.8000000000179E-05
3.569064240,0,0,1,1,1,1,1,1,1,1| 6.73199999998708E-05
3.569132680,0,0,1,1,1,1,1,1,1,1| 6.84400000001695E-05
3.569200680,0,0,1,1,1,1,1,1,1,1| 6.79999999997349E-05
3.569269760,0,0,1,1,1,1,1,1,1,1| 6.90800000002767E-05
3.569336520,0,0,1,1,1,1,1,1,1,1| 6.67599999997215E-05
3.569405520,0,0,1,1,1,1,1,1,1,1| 6.90000000003188E-05
3.569473440,0,0,1,1,1,1,1,1,1,1| 6.7919999999777E-05
3.569541160,0,0,1,1,1,1,1,1,1,1| 6.77200000001044E-05
3.569609360,0,0,1,1,1,1,1,1,1,1| 6.81999999998517E-05
3.569677240,0,0,1,1,1,1,1,1,1,1| 6.78800000000201E-05
3.569746120,0,0,1,1,1,1,1,1,1,1| 6.88800000001599E-05
3.569813160,0,0,1,1,1,1,1,1,1,1| 6.70399999997962E-05
3.569882040,0,0,1,1,1,1,1,1,1,1| 6.88800000001599E-05
3.569950520,0,0,1,1,1,1,1,1,1,1| 6.84799999999264E-05
3.570019440,0,0,1,1,1,1,1,1,1,1| 6.89199999999168E-05
3.570087960,0,0,1,1,1,1,1,1,1,1| 6.85200000001274E-05
3.570156960,0,0,1,1,1,1,1,1,1,1| 6.89999999998747E-05
3.570226360,0,0,1,1,1,1,1,1,1,1| 6.94000000001083E-05
3.570294720,0,0,1,1,1,1,1,1,1,1| 6.83600000002116E-05
3.570363600,0,0,1,1,1,1,1,1,1,1| 6.88799999997158E-05
3.570432160,0,0,1,1,1,1,1,1,1,1| 6.85600000003284E-05
3.570501120,0,0,1,1,1,1,1,1,1,1| 6.89599999996737E-05
3.570570560,0,0,1,1,1,1,1,1,1,1| 6.94400000003093E-05
3.570638360,0,0,1,1,1,1,1,1,1,1| 6.77999999996182E-05
3.570706320,0,0,1,1,1,1,1,1,1,1| 6.79600000004221E-05
3.570774120,0,0,1,1,1,1,1,1,1,1| 6.77999999996182E-05
3.570843320,0,0,1,1,1,1,1,1,1,1| 6.91999999999915E-05
3.570911840,0,0,1,1,1,1,1,1,1,1| 6.85200000001274E-05
3.570979960,0,0,1,1,1,1,1,1,1,1| 6.81199999998938E-05
3.571048760,0,0,1,1,1,1,1,1,1,1| 6.8800000000202E-05
3.571117640,0,0,1,1,1,1,1,1,1,1| 6.88800000001599E-05
3.571187520,0,0,1,1,1,1,1,1,1,1| 6.98799999998556E-05
3.571255400,0,0,1,1,1,1,1,1,1,1| 6.78800000000201E-05
3.571324320,0,0,1,1,1,1,1,1,1,1| 6.89199999999168E-05
3.571392760,0,0,1,1,1,1,1,1,1,1| 6.84400000001695E-05
3.571461000,0,0,1,1,1,1,1,1,1,1| 6.82400000000527E-05
3.571528840,0,0,1,1,1,1,1,1,1,1| 6.78399999998192E-05
3.571597080,0,0,1,1,1,1,1,1,1,1| 6.82400000000527E-05
3.571665800,0,0,1,1,1,1,1,1,1,1| 6.87199999998001E-05
3.571734320,0,0,1,1,1,1,1,1,1,1| 6.85200000001274E-05
3.571803280,0,0,1,1,1,1,1,1,1,1| 6.89600000001178E-05
3.571872640,0,0,1,1,1,1,1,1,1,1| 6.93599999999073E-05
3.571941280,0,0,1,1,1,1,1,1,1,1| 6.86399999998422E-05
3.572010040,0,0,1,1,1,1,1,1,1,1| 6.8760000000001E-05
3.572078720,0,0,1,1,1,1,1,1,1,1| 6.86800000000432E-05
3.572147680,0,0,1,1,1,1,1,1,1,1| 6.89600000001178E-05
3.572216520,0,0,1,1,1,1,1,1,1,1| 6.88399999999589E-05
3.572285280,0,0,1,1,1,1,1,1,1,1| 6.8760000000001E-05
3.572354800,0,0,1,1,1,1,1,1,1,1| 6.95199999998231E-05
3.572424520,0,0,1,1,1,1,1,1,1,1| 6.97200000003839E-05
3.572493680,0,0,1,1,1,1,1,1,1,1| 6.91599999997905E-05
3.572562560,0,0,1,1,1,1,1,1,1,1| 6.88800000001599E-05
3.572631360,0,0,1,1,1,1,1,1,1,1| 6.87999999997579E-05
3.572700120,0,0,1,1,1,1,1,1,1,1| 6.8760000000001E-05
3.572769440,0,0,1,1,1,1,1,1,1,1| 6.93200000001504E-05
3.572838360,0,0,1,1,1,1,1,1,1,1| 6.89199999999168E-05
3.572907320,0,0,1,1,1,1,1,1,1,1| 6.89600000001178E-05
3.572976000,0,0,1,1,1,1,1,1,1,1| 6.86800000000432E-05
3.573044880,0,0,1,1,1,1,1,1,1,1| 6.88799999997158E-05
3.573113440,0,0,1,1,1,1,1,1,1,1| 6.85600000003284E-05
3.573181840,0,0,1,1,1,1,1,1,1,1| 6.83999999999685E-05
3.573250000,0,0,1,1,1,1,1,1,1,1| 6.81599999996507E-05
3.573318040,0,0,1,1,1,1,1,1,1,1| 6.804000000038E-05
3.573386480,0,0,1,1,1,1,1,1,1,1| 6.84399999997254E-05
3.573455240,0,0,1,1,1,1,1,1,1,1| 6.8760000000001E-05
3.573523560,0,0,1,1,1,1,1,1,1,1| 6.83200000000106E-05
3.573591320,0,0,1,1,1,1,1,1,1,1| 6.77599999998613E-05
3.573659400,0,0,1,1,1,1,1,1,1,1| 6.80800000001369E-05
3.573728000,0,0,1,1,1,1,1,1,1,1| 6.86000000000853E-05
3.573796160,0,0,1,1,1,1,1,1,1,1| 6.81600000000948E-05
3.573863880,0,0,1,1,1,1,1,1,1,1| 6.77200000001044E-05
3.573931720,0,0,1,1,1,1,1,1,1,1| 6.78399999998192E-05
3.573999960,0,0,1,1,1,1,1,1,1,1| 6.82400000000527E-05
3.574068920,0,0,1,1,1,1,1,1,1,1| 6.89600000001178E-05
3.574134360,0,0,1,1,1,1,1,1,1,1| 6.54399999997501E-05
3.574268560,0,0,1,1,1,1,1,1,1,1| 1.34200000000195E-04
3.574334720,0,0,1,1,1,1,1,1,1,1| 6.61599999998153E-05
3.574401040,0,0,1,1,1,1,1,1,1,1| 6.63200000001751E-05
3.574467240,0,0,1,1,1,1,1,1,1,1| 6.62000000000162E-05
3.574535160,0,0,1,1,1,1,1,1,1,1| 6.7919999999777E-05
3.574601480,0,0,1,1,1,1,1,1,1,1| 6.63200000001751E-05
3.574668720,0,0,1,1,1,1,1,1,1,1| 6.72399999999129E-05
3.574734360,0,0,1,1,1,1,1,1,1,1| 6.56399999998669E-05
3.574801160,0,0,1,1,1,1,1,1,1,1| 6.67999999999225E-05
3.574867520,0,0,1,1,1,1,1,1,1,1| 6.63600000003761E-05
3.574933560,0,0,1,1,1,1,1,1,1,1| 6.60399999996564E-05
3.574999080,0,0,1,1,1,1,1,1,1,1| 6.55200000001521E-05
3.575065320,0,0,1,1,1,1,1,1,1,1| 6.62400000002172E-05
3.575132120,0,0,1,1,1,1,1,1,1,1| 6.67999999999225E-05
3.575198120,0,0,1,1,1,1,1,1,1,1| 6.59999999998995E-05
3.575265640,0,0,1,1,1,1,1,1,1,1| 6.75199999999876E-05
3.575331400,0,0,1,1,1,1,1,1,1,1| 6.57600000000258E-05
3.575663520,0,0,1,1,1,1,1,1,1,1| 3.32119999999936E-04
3.575729560,0,0,1,1,1,1,1,1,1,1| 6.60400000001005E-05
3.575863080,0,0,1,1,1,1,1,1,1,1| 1.33519999999887E-04
3.575997320,0,0,1,1,1,1,1,1,1,1| 1.34239999999952E-04
3.576128840,0,0,1,1,1,1,1,1,1,1| 1.31520000000052E-04
3.576196320,0,0,1,1,1,1,1,1,1,1| 6.74800000002307E-05
3.576396040,0,0,1,1,1,1,1,1,1,1| 1.99719999999903E-04
3.576461720,0,0,1,1,1,1,1,1,1,1| 6.56800000000679E-05
3.576595560,0,0,1,1,1,1,1,1,1,1| 1.33839999999719E-04
3.576928600,0,0,1,1,1,1,1,1,1,1| 3.33040000000118E-04
3.577061480,0,0,1,1,1,1,1,1,1,1| 1.3287999999978E-04
3.577128560,0,0,1,1,1,1,1,1,1,1| 6.70799999999971E-05
3.577195480,0,0,1,1,1,1,1,1,1,1| 6.69200000000814E-05
3.577262960,0,0,1,1,1,1,1,1,1,1| 6.74800000002307E-05
3.577330240,0,0,1,1,1,1,1,1,1,1| 6.72800000001139E-05
3.577397920,0,0,1,1,1,1,1,1,1,1| 6.76799999999034E-05
3.577465920,0,0,1,1,1,1,1,1,1,1| 6.79999999997349E-05
3.577532800,0,0,1,1,1,1,1,1,1,1| 6.68800000003245E-05
3.577600920,0,0,1,1,1,1,1,1,1,1| 6.81199999998938E-05
3.577667280,0,0,1,1,1,1,1,1,1,1| 6.6359999999932E-05
3.577735000,0,0,1,1,1,1,1,1,1,1| 6.77200000001044E-05
3.577803560,0,0,1,1,1,1,1,1,1,1| 6.85599999998843E-05
3.577872280,0,0,1,1,1,1,1,1,1,1| 6.87199999998001E-05
3.577939760,0,0,1,1,1,1,1,1,1,1| 6.74800000002307E-05
3.578007600,0,0,1,1,1,1,1,1,1,1| 6.78399999998192E-05
3.578077000,0,0,1,1,1,1,1,1,1,1| 6.94000000001083E-05
3.578145240,0,0,1,1,1,1,1,1,1,1| 6.82400000000527E-05
3.578213480,0,0,1,1,1,1,1,1,1,1| 6.82400000000527E-05
3.578281440,0,0,1,1,1,1,1,1,1,1| 6.7959999999978E-05
3.578351040,0,0,1,1,1,1,1,1,1,1| 6.95999999997809E-05
3.578420120,0,0,1,1,1,1,1,1,1,1| 6.90800000002767E-05
3.578488680,0,0,1,1,1,1,1,1,1,1| 6.85599999998843E-05
3.578556880,0,0,1,1,1,1,1,1,1,1| 6.81999999998517E-05
3.578625600,0,0,1,1,1,1,1,1,1,1| 6.87200000002441E-05
3.578695120,0,0,1,1,1,1,1,1,1,1| 6.95199999998231E-05
3.578763720,0,0,1,1,1,1,1,1,1,1| 6.86000000000853E-05
3.578832560,0,0,1,1,1,1,1,1,1,1| 6.88399999999589E-05
3.578901080,0,0,1,1,1,1,1,1,1,1| 6.85200000001274E-05
3.578969720,0,0,1,1,1,1,1,1,1,1| 6.86399999998422E-05
3.579038720,0,0,1,1,1,1,1,1,1,1| 6.89999999998747E-05
3.579107320,0,0,1,1,1,1,1,1,1,1| 6.86000000000853E-05
3.579176080,0,0,1,1,1,1,1,1,1,1| 6.8760000000001E-05
3.579245000,0,0,1,1,1,1,1,1,1,1| 6.89199999999168E-05
3.579314160,0,0,1,1,1,1,1,1,1,1| 6.91600000002346E-05
3.579382880,0,0,1,1,1,1,1,1,1,1| 6.87199999998001E-05
3.579451320,0,0,1,1,1,1,1,1,1,1| 6.84400000001695E-05
3.579520600,0,0,1,1,1,1,1,1,1,1| 6.92799999999494E-05
3.579589480,0,0,1,1,1,1,1,1,1,1| 6.88800000001599E-05
3.579657960,0,0,1,1,1,1,1,1,1,1| 6.84799999999264E-05
3.579726080,0,0,1,1,1,1,1,1,1,1| 6.81199999998938E-05
3.579794480,0,0,1,1,1,1,1,1,1,1| 6.83999999999685E-05
3.579862960,0,0,1,1,1,1,1,1,1,1| 6.84799999999264E-05
3.579930920,0,0,1,1,1,1,1,1,1,1| 6.7959999999978E-05
3.579998960,0,0,1,1,1,1,1,1,1,1| 6.804000000038E-05
3.580067880,0,0,1,1,1,1,1,1,1,1| 6.89199999999168E-05
3.580136400,0,0,1,1,1,1,1,1,1,1| 6.85200000001274E-05
3.580204640,0,0,1,1,1,1,1,1,1,1| 6.82399999996086E-05
3.580272800,0,0,1,1,1,1,1,1,1,1| 6.81600000000948E-05
3.580340640,0,0,1,1,1,1,1,1,1,1| 6.78400000002632E-05
3.580408640,0,0,1,1,1,1,1,1,1,1| 6.79999999997349E-05
3.580476840,0,0,1,1,1,1,1,1,1,1| 6.82000000002958E-05
3.580544720,0,0,1,1,1,1,1,1,1,1| 6.78799999995761E-05
3.580613240,0,0,1,1,1,1,1,1,1,1| 6.85200000001274E-05
3.580681040,0,0,1,1,1,1,1,1,1,1| 6.78000000000623E-05
3.580749160,0,0,1,1,1,1,1,1,1,1| 6.81199999998938E-05
3.580817360,0,0,1,1,1,1,1,1,1,1| 6.82000000002958E-05
3.580885520,0,0,1,1,1,1,1,1,1,1| 6.81599999996507E-05
3.580954120,0,0,1,1,1,1,1,1,1,1| 6.86000000000853E-05
3.581022320,0,0,1,1,1,1,1,1,1,1| 6.82000000002958E-05
3.581091000,0,0,1,1,1,1,1,1,1,1| 6.86799999995991E-05
3.581159320,0,0,1,1,1,1,1,1,1,1| 6.83200000000106E-05
3.581227480,0,0,1,1,1,1,1,1,1,1| 6.81600000000948E-05
3.581295280,0,0,1,1,1,1,1,1,1,1| 6.78000000000623E-05
3.581363800,0,0,1,1,1,1,1,1,1,1| 6.85200000001274E-05
3.581431760,0,0,1,1,1,1,1,1,1,1| 6.7959999999978E-05
3.581499880,0,0,1,1,1,1,1,1,1,1| 6.81199999998938E-05
3.581568320,0,0,1,1,1,1,1,1,1,1| 6.84400000001695E-05
3.581636680,0,0,1,1,1,1,1,1,1,1| 6.83599999997675E-05
3.581705080,0,0,1,1,1,1,1,1,1,1| 6.83999999999685E-05
3.581773600,0,0,1,1,1,1,1,1,1,1| 6.85200000001274E-05
3.581841200,0,0,1,1,1,1,1,1,1,1| 6.75999999999455E-05
3.581909360,0,0,1,1,1,1,1,1,1,1| 6.81600000000948E-05
3.581978280,0,0,1,1,1,1,1,1,1,1| 6.89199999999168E-05
3.582046360,0,0,1,1,1,1,1,1,1,1| 6.80800000001369E-05
3.582113520,0,0,1,1,1,1,1,1,1,1| 6.7159999999955E-05
3.582180960,0,0,1,1,1,1,1,1,1,1| 6.74400000000297E-05
3.582248960,0,0,1,1,1,1,1,1,1,1| 6.79999999997349E-05
3.582317400,0,0,1,1,1,1,1,1,1,1| 6.84400000001695E-05
3.582384960,0,0,1,1,1,1,1,1,1,1| 6.75600000001886E-05
3.582452120,0,0,1,1,1,1,1,1,1,1| 6.7159999999955E-05
3.582519760,0,0,1,1,1,1,1,1,1,1| 6.76399999997024E-05
3.582587560,0,0,1,1,1,1,1,1,1,1| 6.78000000000623E-05
3.582655040,0,0,1,1,1,1,1,1,1,1| 6.74800000002307E-05
3.582721920,0,0,1,1,1,1,1,1,1,1| 6.68799999998804E-05
3.582788880,0,0,1,1,1,1,1,1,1,1| 6.69599999998383E-05
3.582856480,0,0,1,1,1,1,1,1,1,1| 6.75999999999455E-05
3.582923760,0,0,1,1,1,1,1,1,1,1| 6.72800000001139E-05
3.582991320,0,0,1,1,1,1,1,1,1,1| 6.75600000001886E-05
3.583058680,0,0,1,1,1,1,1,1,1,1| 6.73600000000718E-05
3.583126760,0,0,1,1,1,1,1,1,1,1| 6.80799999996928E-05
3.583192880,0,0,1,1,1,1,1,1,1,1| 6.61200000000584E-05
3.583260280,0,0,1,1,1,1,1,1,1,1| 6.74000000002728E-05
3.583327560,0,0,1,1,1,1,1,1,1,1| 6.72799999996698E-05
3.583394880,0,0,1,1,1,1,1,1,1,1| 6.73200000003149E-05
3.583462200,0,0,1,1,1,1,1,1,1,1| 6.73199999998708E-05
3.583528280,0,0,1,1,1,1,1,1,1,1| 6.60799999998574E-05
3.583595840,0,0,1,1,1,1,1,1,1,1| 6.75600000001886E-05
3.583663720,0,0,1,1,1,1,1,1,1,1| 6.78800000000201E-05
3.583731040,0,0,1,1,1,1,1,1,1,1| 6.73199999998708E-05
3.583797680,0,0,1,1,1,1,1,1,1,1| 6.66400000000067E-05
3.583865080,0,0,1,1,1,1,1,1,1,1| 6.73999999998287E-05
3.583932320,0,0,1,1,1,1,1,1,1,1| 6.7240000000357E-05
3.583998400,0,0,1,1,1,1,1,1,1,1| 6.60799999998574E-05
3.584065960,0,0,1,1,1,1,1,1,1,1| 6.75600000001886E-05
3.584134440,0,0,1,1,1,1,1,1,1,1| 6.84799999999264E-05
3.584202040,0,0,1,1,1,1,1,1,1,1| 6.75999999999455E-05
3.584269440,0,0,1,1,1,1,1,1,1,1| 6.73999999998287E-05
3.584337400,0,0,1,1,1,1,1,1,1,1| 6.7959999999978E-05
3.584407040,0,0,1,1,1,1,1,1,1,1| 6.96399999999819E-05
